FireNum, XStart, YStart, Acres
2030, 4572453.00, 3252386.00, 2453.76
2031, 4545970.00, 3251290.00, 1391.20
2032, 4568157.00, 3261451.00, 590.58
2033, 4567235.00, 3239557.00, 8554.79
2034, 4522953.00, 3247243.00, 1633.37
2035, 4537115.00, 3202651.00, 3400.17
2036, 4542508.00, 3223226.00, 4037.70
2037, 4540562.00, 3222803.00, 4005.58
2038, 4586306.00, 3235736.00, 2142.40
2039, 4526894.00, 3203900.00, 8134.71
2040, 4584407.00, 3231294.00, 2194.30
2041, 4583562.00, 3249363.00, 993.36
2042, 4525882.00, 3213469.00, 1907.65
2043, 4532224.00, 3199949.00, 1712.44
2044, 4579782.00, 3223105.00, 1826.11
2045, 4540953.00, 3227441.00, 4008.05
2046, 4581091.00, 3207663.00, 1289.89
2047, 4580622.00, 3252054.00, 1638.31
2048, 4574277.00, 3220572.00, 2940.55
2049, 4563746.00, 3226408.00, 3390.29
2050, 4580361.00, 3223890.00, 1954.60
2051, 4547128.00, 3233718.00, 2097.92
2052, 4579840.00, 3209039.00, 3036.93
2053, 4540318.00, 3234087.00, 3877.08
2054, 4563131.00, 3228944.00, 2241.25
2055, 4548242.00, 3257030.00, 150.73
2056, 4530992.00, 3220389.00, 10781.21
2057, 4532436.00, 3230115.00, 1779.16
2058, 4526800.00, 3235494.00, 4326.82
2059, 4550011.00, 3216623.00, 4114.30
2060, 4583477.00, 3254623.00, 2278.31
2061, 4573350.00, 3224181.00, 4040.17
2062, 4553909.00, 3214128.00, 2186.88
2063, 4528804.00, 3249757.00, 1611.13
2064, 4552145.00, 3197154.00, 2.47
2065, 4574542.00, 3207017.00, 1205.87
2066, 4543122.00, 3249878.00, 504.09
2067, 4566937.00, 3263242.00, 1050.20
2068, 4575332.00, 3236075.00, 3676.93
2069, 4574215.00, 3255977.00, 3654.69
2070, 4570738.00, 3226366.00, 3365.58
2071, 4565761.00, 3240380.00, 6264.12
2072, 4539076.00, 3229988.00, 4025.35
2073, 4530322.00, 3242001.00, 2747.81
2074, 4520659.00, 3241144.00, 1692.67
2075, 4548372.00, 3214026.00, 4655.47
2076, 4519909.00, 3241410.00, 1840.94
2077, 4542767.00, 3253840.00, 825.33
2078, 4567960.00, 3222951.00, 3051.75
2079, 4575575.00, 3236554.00, 2686.04
2080, 4584484.00, 3232110.00, 3592.91
2081, 4545611.00, 3232520.00, 4974.23
2082, 4540014.00, 3200155.00, 1613.60
2083, 4586222.00, 3234171.00, 2372.21
2084, 4538834.00, 3200742.00, 1798.93
2085, 4571644.00, 3220917.00, 3444.65
2086, 4528046.00, 3247319.00, 2132.52
2087, 4520765.00, 3234286.00, 877.22
2088, 4570398.00, 3236216.00, 4311.99
2089, 4520184.00, 3220369.00, 3659.63
2090, 4566128.00, 3233180.00, 5626.59
2091, 4569482.00, 3229649.00, 4371.29
2092, 4536777.00, 3240217.00, 3009.74
2093, 4580422.00, 3227264.00, 1709.97
2094, 4568889.00, 3234212.00, 1042.78
2095, 4545617.00, 3219660.00, 10032.48
2096, 4570343.00, 3219101.00, 5629.06
2097, 4555120.00, 3218133.00, 3093.76
2098, 4561792.00, 3231470.00, 3187.66
2099, 4562524.00, 3260646.00, 2.47
2100, 4525826.00, 3235749.00, 2278.31
2101, 4558116.00, 3255740.00, 108.73
2102, 4563221.00, 3206705.00, 1623.48
2103, 4551363.00, 3205021.00, 1339.31
2104, 4553164.00, 3239744.00, 1161.40
2105, 4563079.00, 3236048.00, 2152.29
2106, 4573463.00, 3251322.00, 1534.52
2107, 4560867.00, 3206631.00, 2070.74
2108, 4529988.00, 3215589.00, 4178.55
2109, 4574160.00, 3229329.00, 2248.66
2110, 4562565.00, 3233151.00, 2792.29
2111, 4564217.00, 3224672.00, 4163.73
2112, 4535252.00, 3236242.00, 1314.60
2113, 4528575.00, 3254228.00, 3854.84
2114, 4518715.00, 3241778.00, 1996.61
2115, 4568226.00, 3235080.00, 6921.42
2116, 4531968.00, 3221454.00, 12182.30
2117, 4529312.00, 3199179.00, 2683.56
2118, 4568691.00, 3236746.00, 7912.31
2119, 4519000.00, 3221245.00, 2994.92
2120, 4579158.00, 3234641.00, 6063.97
2121, 4518944.00, 3200252.00, 709.19
2122, 4581494.00, 3239300.00, 4648.05
2123, 4566426.00, 3260213.00, 1539.47
2124, 4526852.00, 3223228.00, 12303.38
2125, 4583985.00, 3239423.00, 3758.47
2126, 4574696.00, 3218761.00, 2223.95
2127, 4525643.00, 3242072.00, 808.03
2128, 4535364.00, 3239250.00, 832.75
2129, 4578224.00, 3247454.00, 3190.13
2130, 4581359.00, 3254271.00, 4136.54
2131, 4565699.00, 3203239.00, 1529.58
2132, 4585796.00, 3217411.00, 2362.33
2133, 4569097.00, 3244005.00, 1000.78
2134, 4564911.00, 3234969.00, 5811.92
2135, 4552623.00, 3233863.00, 4482.49
2136, 4526783.00, 3202321.00, 7887.60
2137, 4551062.00, 3240806.00, 1559.23
2138, 4570023.00, 3224749.00, 3844.96
2139, 4549912.00, 3214155.00, 3036.93
2140, 4564933.00, 3228387.00, 5769.91
2141, 4586255.00, 3246683.00, 1084.79
2142, 4530356.00, 3199600.00, 1892.83
2143, 4572751.00, 3249515.00, 155.68
2144, 4562559.00, 3225774.00, 2614.37
2145, 4532226.00, 3226755.00, 694.37
2146, 4528422.00, 3220581.00, 15990.19
2147, 4576314.00, 3217831.00, 1415.91
2148, 4556174.00, 3241801.00, 56.83
2149, 4534309.00, 3232805.00, 3187.66
2150, 4566981.00, 3216658.00, 1621.01
2151, 4563105.00, 3204640.00, 1524.64
2152, 4545100.00, 3226213.00, 5260.87
2153, 4521491.00, 3218321.00, 3526.19
2154, 4574200.00, 3204089.00, 2181.94
2155, 4574839.00, 3255968.00, 3308.74
2156, 4576949.00, 3217033.00, 1092.21
2157, 4526786.00, 3196174.00, 1166.34
2158, 4556584.00, 3223535.00, 1448.04
2159, 4539286.00, 3218361.00, 9760.66
2160, 4527776.00, 3205617.00, 3321.10
2161, 4557465.00, 3220399.00, 2703.33
2162, 4522801.00, 3196204.00, 941.47
2163, 4562795.00, 3234418.00, 2980.09
2164, 4564377.00, 3216396.00, 1467.81
2165, 4531447.00, 3230360.00, 1707.50
2166, 4532148.00, 3227454.00, 921.70
2167, 4545450.00, 3230433.00, 3046.81
2168, 4540086.00, 3250096.00, 79.07
2169, 4558387.00, 3206332.00, 1467.81
2170, 4530603.00, 3204006.00, 1796.46
2171, 4526558.00, 3220757.00, 15253.82
2172, 4563078.00, 3212996.00, 6026.90
2173, 4584713.00, 3254431.00, 2196.77
2174, 4569503.00, 3254951.00, 276.76
2175, 4529872.00, 3243566.00, 3849.90
2176, 4571647.00, 3195980.00, 108.73
2177, 4518405.00, 3243405.00, 1766.80
2178, 4517894.00, 3236434.00, 654.83
2179, 4527480.00, 3203362.00, 9651.94
2180, 4544978.00, 3221286.00, 12762.99
2181, 4583777.00, 3228921.00, 1527.11
2182, 4547828.00, 3220121.00, 6311.07
2183, 4572283.00, 3234639.00, 5839.10
2184, 4535634.00, 3259551.00, 2164.64
2185, 4558526.00, 3218755.00, 3368.05
2186, 4580575.00, 3215939.00, 2226.42
2187, 4570467.00, 3256224.00, 625.18
2188, 4528615.00, 3250648.00, 2854.07
2189, 4565194.00, 3230247.00, 4885.27
2190, 4568065.00, 3199459.00, 1124.33
2191, 4571059.00, 3214688.00, 3513.84
2192, 4555905.00, 3217320.00, 1677.85
2193, 4568366.00, 3197804.00, 1124.33
2194, 4524167.00, 3207003.00, 2762.64
2195, 4572402.00, 3221492.00, 2112.75
2196, 4517853.00, 3239020.00, 1388.73
2197, 4555414.00, 3209319.00, 3919.09
2198, 4552524.00, 3217878.00, 1393.67
2199, 4528746.00, 3251587.00, 3014.69
2200, 4524159.00, 3246511.00, 1724.80
2201, 4579737.00, 3236094.00, 4344.11
2202, 4557913.00, 3252817.00, 825.33
2203, 4548279.00, 3224862.00, 2498.24
2204, 4573417.00, 3256637.00, 3701.64
2205, 4551917.00, 3240489.00, 1574.06
2206, 4547298.00, 3214075.00, 3496.54
2207, 4570320.00, 3216805.00, 3958.63
2208, 4547818.00, 3242520.00, 689.42
2209, 4578222.00, 3218235.00, 1581.47
2210, 4538404.00, 3252480.00, 32.12
2211, 4558844.00, 3228726.00, 2686.04
2212, 4573208.00, 3225816.00, 3229.67
2213, 4548373.00, 3225373.00, 2980.09
2214, 4562828.00, 3217018.00, 1512.28
2215, 4569248.00, 3234864.00, 1087.26
2216, 4525992.00, 3217651.00, 8379.34
2217, 4580048.00, 3217675.00, 2730.51
2218, 4555182.00, 3224057.00, 1685.26
2219, 4564478.00, 3215790.00, 1393.67
2220, 4579523.00, 3217698.00, 3244.49
2221, 4532675.00, 3235263.00, 1042.78
2222, 4566062.00, 3228401.00, 1835.99
2223, 4539270.00, 3262378.00, 3815.31
2224, 4525355.00, 3200419.00, 7161.11
2225, 4525495.00, 3260066.00, 3627.51
2226, 4575238.00, 3251958.00, 4262.57
2227, 4561214.00, 3234265.00, 3004.80
2228, 4576917.00, 3239834.00, 467.03
2229, 4552065.00, 3198928.00, 864.87
2230, 4536993.00, 3254153.00, 2169.59
2231, 4556067.00, 3197799.00, 1556.76
2232, 4517615.00, 3219311.00, 1670.43
2233, 4572814.00, 3226948.00, 2186.88
2234, 4572863.00, 3238895.00, 3365.58
2235, 4558554.00, 3227866.00, 3281.56
2236, 4555841.00, 3245684.00, 400.31
2237, 4568840.00, 3259575.00, 3180.25
2238, 4522051.00, 3204102.00, 175.44
2239, 4529651.00, 3244813.00, 3951.22
2240, 4564731.00, 3221337.00, 2730.51
2241, 4526975.00, 3221029.00, 16029.73
2242, 4568131.00, 3224195.00, 1756.92
2243, 4579505.00, 3252620.00, 2609.43
2244, 4519262.00, 3242202.00, 1766.80
2245, 4531584.00, 3235099.00, 1354.14
2246, 4569748.00, 3214967.00, 1702.56
2247, 4575022.00, 3259654.00, 3664.57
2248, 4566696.00, 3238567.00, 7835.71
2249, 4557075.00, 3220623.00, 3541.02
2250, 4547962.00, 3200644.00, 2809.59
2251, 4557205.00, 3218312.00, 2742.87
2252, 4535505.00, 3222662.00, 9162.67
2253, 4569723.00, 3197557.00, 862.40
2254, 4574926.00, 3256996.00, 2169.59
2255, 4538100.00, 3259207.00, 4227.97
2256, 4519122.00, 3219535.00, 2216.54
2257, 4573612.00, 3223244.00, 3832.60
2258, 4582197.00, 3226873.00, 1198.46
2259, 4540941.00, 3247084.00, 2720.63
2260, 4529035.00, 3252468.00, 3988.28
2261, 4560745.00, 3262281.00, 380.54
2262, 4517565.00, 3249135.00, 1309.66
2263, 4583257.00, 3253000.00, 2668.74
2264, 4520510.00, 3252896.00, 570.81
2265, 4557203.00, 3239077.00, 138.38
2266, 4556298.00, 3252276.00, 647.42
2267, 4570310.00, 3260993.00, 864.87
2268, 4518734.00, 3255183.00, 12.36
2269, 4568522.00, 3205834.00, 644.95
2270, 4541154.00, 3226941.00, 4887.74
2271, 4551545.00, 3242390.00, 1971.90
2272, 4554573.00, 3218114.00, 2915.84
2273, 4570090.00, 3215022.00, 2263.49
2274, 4544826.00, 3221595.00, 11848.70
2275, 4567649.00, 3232753.00, 2421.63
2276, 4583495.00, 3246133.00, 1576.53
2277, 4523503.00, 3256377.00, 993.36
2278, 4531062.00, 3200292.00, 1042.78
2279, 4575866.00, 3262306.00, 14.83
2280, 4522399.00, 3203722.00, 175.44
2281, 4582267.00, 3251820.00, 1462.86
2282, 4580537.00, 3208887.00, 2394.45
2283, 4522468.00, 3250022.00, 1974.37
2284, 4541015.00, 3208450.00, 467.03
2285, 4577371.00, 3226772.00, 3548.43
2286, 4519465.00, 3240012.00, 1806.34
2287, 4559710.00, 3235576.00, 5058.25
2288, 4541337.00, 3246973.00, 2700.86
2289, 4574649.00, 3217718.00, 1275.06
2290, 4548925.00, 3228041.00, 1954.60
2291, 4523149.00, 3217776.00, 1964.49
2292, 4518792.00, 3248466.00, 2626.73
2293, 4527680.00, 3237995.00, 3664.57
2294, 4555202.00, 3220472.00, 3471.83
2295, 4582456.00, 3231498.00, 3568.20
2296, 4571700.00, 3253036.00, 3911.68
2297, 4576676.00, 3216751.00, 1111.97
2298, 4546729.00, 3200960.00, 3377.93
2299, 4557577.00, 3214682.00, 1986.73
2300, 4552682.00, 3230899.00, 5480.80
2301, 4530382.00, 3228678.00, 1040.31
2302, 4524897.00, 3224444.00, 14292.58
2303, 4577226.00, 3254763.00, 1910.12
2304, 4564695.00, 3233450.00, 4601.10
2305, 4555559.00, 3249032.00, 973.60
2306, 4522338.00, 3231982.00, 741.32
2307, 4529136.00, 3229771.00, 1302.25
2308, 4558636.00, 3215337.00, 1386.26
2309, 4551997.00, 3256523.00, 7.41
2310, 4583461.00, 3228903.00, 1566.65
2311, 4580733.00, 3232925.00, 3007.27
2312, 4558427.00, 3261783.00, 229.81
2313, 4560708.00, 3233086.00, 2181.94
2314, 4524208.00, 3200354.00, 6286.36
2315, 4541550.00, 3260122.00, 1618.54
2316, 4560512.00, 3261185.00, 301.47
2317, 4566819.00, 3237724.00, 3699.17
2318, 4526521.00, 3215508.00, 4551.68
2319, 4539719.00, 3229108.00, 4989.06
2320, 4537221.00, 3219783.00, 3293.91
2321, 4546319.00, 3212580.00, 3773.30
2322, 4580669.00, 3240087.00, 4403.42
2323, 4570481.00, 3258962.00, 264.40
2324, 4579299.00, 3255113.00, 4576.39
2325, 4520027.00, 3251134.00, 4040.17
2326, 4550011.00, 3215671.00, 4929.75
2327, 4576902.00, 3221884.00, 2550.13
2328, 4525087.00, 3200153.00, 6345.67
2329, 4529337.00, 3243586.00, 3709.05
2330, 4556804.00, 3223547.00, 1448.04
2331, 4572045.00, 3231868.00, 4806.20
2332, 4565564.00, 3204411.00, 4.94
2333, 4528433.00, 3253395.00, 3634.92
2334, 4579395.00, 3234784.00, 5461.03
2335, 4583288.00, 3233685.00, 2708.27
2336, 4537815.00, 3229748.00, 3083.88
2337, 4579656.00, 3240889.00, 5428.91
2338, 4526762.00, 3254403.00, 1457.92
2339, 4574643.00, 3231023.00, 1813.75
2340, 4559587.00, 3238256.00, 3896.85
2341, 4562335.00, 3219934.00, 3279.09
2342, 4547371.00, 3201704.00, 3531.14
2343, 4552725.00, 3210468.00, 669.66
2344, 4581484.00, 3257442.00, 1092.21
2345, 4539592.00, 3214065.00, 1618.54
2346, 4537032.00, 3219038.00, 4415.77
2347, 4555450.00, 3196144.00, 812.98
2348, 4540817.00, 3222297.00, 2735.46
2349, 4547809.00, 3200980.00, 3054.22
2350, 4579652.00, 3233374.00, 2930.67
2351, 4584544.00, 3260391.00, 2233.83
2352, 4573458.00, 3227193.00, 1880.47
2353, 4581363.00, 3221350.00, 1966.96
2354, 4544747.00, 3231586.00, 3372.99
2355, 4517660.00, 3220955.00, 1455.45
2356, 4525481.00, 3219478.00, 13010.10
2357, 4544271.00, 3220815.00, 12718.51
2358, 4576813.00, 3207051.00, 1282.48
2359, 4544050.00, 3213433.00, 1225.64
2360, 4568747.00, 3238741.00, 8354.63
2361, 4575816.00, 3241896.00, 2584.72
2362, 4582013.00, 3218299.00, 1452.98
2363, 4566735.00, 3217673.00, 1672.90
2364, 4569461.00, 3206162.00, 1344.25
2365, 4527132.00, 3263081.00, 896.99
2366, 4525045.00, 3217672.00, 5878.64
2367, 4542991.00, 3253399.00, 832.75
2368, 4578297.00, 3219343.00, 2046.03
2369, 4535639.00, 3255359.00, 2221.48
2370, 4562042.00, 3217027.00, 1917.54
2371, 4574098.00, 3213541.00, 2394.45
2372, 4531219.00, 3248457.00, 2569.90
2373, 4536113.00, 3237906.00, 1729.74
2374, 4528150.00, 3234185.00, 4507.20
2375, 4529317.00, 3242573.00, 3348.28
2376, 4576650.00, 3249283.00, 5745.20
2377, 4567009.00, 3225006.00, 1554.29
2378, 4578432.00, 3262295.00, 1838.46
2379, 4553480.00, 3254395.00, 51.89
2380, 4532306.00, 3242539.00, 313.82
2381, 4565565.00, 3196155.00, 701.78
2382, 4578944.00, 3232251.00, 4914.93
2383, 4521685.00, 3216331.00, 2831.83
2384, 4529282.00, 3219876.00, 13118.82
2385, 4572526.00, 3229080.00, 2347.50
2386, 4547531.00, 3215760.00, 2955.38
2387, 4548491.00, 3244018.00, 840.16
2388, 4566154.00, 3202778.00, 946.41
2389, 4571588.00, 3228148.00, 2283.25
2390, 4551654.00, 3249393.00, 405.25
2391, 4548914.00, 3217742.00, 5171.92
2392, 4543979.00, 3216139.00, 5695.78
2393, 4572064.00, 3208799.00, 1709.97
2394, 4566773.00, 3262450.00, 632.59
2395, 4579763.00, 3221848.00, 2342.56
2396, 4553828.00, 3225897.00, 1537.00
2397, 4556283.00, 3197427.00, 1606.18
2398, 4528632.00, 3214500.00, 3009.74
2399, 4568089.00, 3220038.00, 2110.28
2400, 4570003.00, 3230837.00, 4739.48
2401, 4572047.00, 3228314.00, 1789.04
2402, 4573009.00, 3222262.00, 3261.79
2403, 4578731.00, 3236236.00, 6227.06
2404, 4522888.00, 3238198.00, 1314.60
2405, 4525560.00, 3252373.00, 1450.51
2406, 4582341.00, 3258433.00, 1532.05
2407, 4540462.00, 3203202.00, 1549.35
2408, 4534197.00, 3235534.00, 2760.17
2409, 4541554.00, 3237464.00, 489.27
2410, 4533673.00, 3199543.00, 2228.89
2411, 4533718.00, 3254857.00, 7.41
2412, 4584735.00, 3250702.00, 1307.19
2413, 4518677.00, 3241671.00, 1999.08
2414, 4567695.00, 3234107.00, 6921.42
2415, 4529004.00, 3215593.00, 4682.65
2416, 4532034.00, 3248651.00, 3753.53
2417, 4523368.00, 3219767.00, 7252.54
2418, 4549578.00, 3229870.00, 4885.27
2419, 4549522.00, 3256115.00, 832.75
2420, 4547953.00, 3222895.00, 1840.94
2421, 4563443.00, 3228513.00, 1855.76
2422, 4527792.00, 3236276.00, 4017.93
2423, 4582902.00, 3251811.00, 1591.36
2424, 4524047.00, 3243939.00, 2097.92
2425, 4563045.00, 3235480.00, 2646.50
2426, 4547362.00, 3260471.00, 699.31
2427, 4532824.00, 3229867.00, 1205.87
2428, 4532078.00, 3227391.00, 857.46
2429, 4538353.00, 3229373.00, 3985.81
2430, 4536784.00, 3239210.00, 2980.09
2431, 4567594.00, 3246736.00, 990.89
2432, 4577510.00, 3241684.00, 1257.77
2433, 4584175.00, 3240521.00, 3612.68
2434, 4573311.00, 3259865.00, 2063.33
2435, 4585376.00, 3212857.00, 242.16
2436, 4574338.00, 3204762.00, 2147.35
2437, 4535060.00, 3200489.00, 3486.66
2438, 4575394.00, 3240809.00, 1371.43
2439, 4527252.00, 3256707.00, 37.07
2440, 4584265.00, 3217569.00, 3424.88
2441, 4578359.00, 3239900.00, 2812.06
2442, 4578011.00, 3205176.00, 669.66
2443, 4569833.00, 3217099.00, 3842.49
2444, 4564440.00, 3238102.00, 2221.48
2445, 4565278.00, 3250228.00, 1472.75
2446, 4532535.00, 3246003.00, 1401.09
2447, 4574348.00, 3252638.00, 4811.14
2448, 4545737.00, 3257861.00, 299.00
2449, 4544068.00, 3259679.00, 635.06
2450, 4542219.00, 3258562.00, 195.21
2451, 4518048.00, 3228121.00, 2080.63
2452, 4524703.00, 3255893.00, 1020.55
2453, 4526976.00, 3231250.00, 3078.93
2454, 4568225.00, 3249891.00, 425.02
2455, 4566355.00, 3240869.00, 5562.34
2456, 4544151.00, 3259915.00, 1052.67
2457, 4555663.00, 3214396.00, 1663.02
2458, 4522213.00, 3244327.00, 2599.55
2459, 4529884.00, 3222164.00, 18589.74
2460, 4534458.00, 3258215.00, 1984.26
2461, 4527841.00, 3216571.00, 5732.84
2462, 4571564.00, 3253755.00, 3691.75
2463, 4531084.00, 3235060.00, 2490.82
2464, 4518775.00, 3242296.00, 2085.57
2465, 4552067.00, 3218768.00, 1472.75
2466, 4582309.00, 3260036.00, 1781.63
2467, 4575970.00, 3236396.00, 2495.76
2468, 4532446.00, 3251292.00, 1030.43
2469, 4569392.00, 3229492.00, 3825.19
2470, 4536479.00, 3213030.00, 934.06
2471, 4558466.00, 3216908.00, 2962.79
2472, 4556303.00, 3254629.00, 659.77
2473, 4567283.00, 3223594.00, 2518.00
2474, 4539382.00, 3216895.00, 6471.69
2475, 4567444.00, 3244801.00, 5683.42
2476, 4571545.00, 3248876.00, 14.83
2477, 4525145.00, 3260184.00, 3153.06
2478, 4528786.00, 3255473.00, 2540.24
2479, 4582497.00, 3249946.00, 929.12
2480, 4572950.00, 3245935.00, 1709.97
2481, 4529123.00, 3230037.00, 1653.14
2482, 4564101.00, 3229711.00, 3385.34
2483, 4575488.00, 3236623.00, 2950.44
2484, 4583125.00, 3251811.00, 1299.77
2485, 4532906.00, 3227326.00, 1079.85
2486, 4564817.00, 3223228.00, 3083.88
2487, 4523726.00, 3243207.00, 1593.83
2488, 4533899.00, 3233948.00, 2846.65
2489, 4571922.00, 3235193.00, 5458.56
2490, 4539361.00, 3261912.00, 2695.92
2491, 4545816.00, 3223014.00, 10385.84
2492, 4563594.00, 3253663.00, 3261.79
2493, 4576528.00, 3261842.00, 158.15
2494, 4533034.00, 3198919.00, 2540.24
2495, 4577628.00, 3221744.00, 2300.55
2496, 4522794.00, 3248854.00, 1675.37
2497, 4576230.00, 3195588.00, 2.47
2498, 4535218.00, 3238299.00, 190.27
2499, 4538333.00, 3238472.00, 2688.51
2500, 4548267.00, 3202420.00, 9.88
2501, 4528338.00, 3205878.00, 3348.28
2502, 4531540.00, 3262715.00, 551.05
2503, 4526265.00, 3230893.00, 2137.46
2504, 4568769.00, 3217991.00, 2006.50
2505, 4573207.00, 3260884.00, 484.33
2506, 4551872.00, 3251025.00, 1255.30
2507, 4570131.00, 3240272.00, 8275.56
2508, 4530195.00, 3239416.00, 682.01
2509, 4568498.00, 3262351.00, 1280.01
2510, 4577811.00, 3245517.00, 2206.65
2511, 4545692.00, 3201103.00, 2525.42
2512, 4543384.00, 3213156.00, 1299.77
2513, 4551940.00, 3210618.00, 904.41
2514, 4545585.00, 3231436.00, 4240.33
2515, 4579531.00, 3245857.00, 2794.76
2516, 4548230.00, 3227195.00, 1791.51
2517, 4532125.00, 3260422.00, 1900.24
2518, 4518590.00, 3249871.00, 2967.74
2519, 4532803.00, 3228568.00, 1238.00
2520, 4561312.00, 3201874.00, 780.85
2521, 4533554.00, 3224807.00, 18624.33
2522, 4532324.00, 3255838.00, 454.67
2523, 4580576.00, 3249465.00, 803.09
2524, 4576032.00, 3224969.00, 202.63
2525, 4545416.00, 3222062.00, 9758.19
2526, 4568446.00, 3258722.00, 3014.69
2527, 4520483.00, 3246925.00, 1485.10
2528, 4523129.00, 3241607.00, 1099.62
2529, 4527197.00, 3195805.00, 1107.03
2530, 4525073.00, 3260371.00, 3128.35
2531, 4543604.00, 3201456.00, 3457.00
2532, 4549478.00, 3222650.00, 459.62
2533, 4558549.00, 3208128.00, 2406.81
2534, 4583282.00, 3249303.00, 931.59
2535, 4525950.00, 3260661.00, 3427.35
2536, 4537921.00, 3202045.00, 2134.99
2537, 4536854.00, 3220780.00, 6249.30
2538, 4529750.00, 3253105.00, 4699.94
2539, 4518254.00, 3197680.00, 447.26
2540, 4572480.00, 3235824.00, 3817.78
2541, 4531989.00, 3260653.00, 2011.44
2542, 4566378.00, 3260662.00, 1556.76
2543, 4546787.00, 3224213.00, 4801.26
2544, 4557647.00, 3233677.00, 2157.23
2545, 4575336.00, 3259290.00, 2742.87
2546, 4539106.00, 3202889.00, 1924.95
2547, 4570708.00, 3244318.00, 1522.17
2548, 4524743.00, 3197726.00, 2480.94
2549, 4537954.00, 3249916.00, 677.07
2550, 4550973.00, 3226527.00, 3298.86
2551, 4564382.00, 3218541.00, 2975.15
2552, 4574598.00, 3248019.00, 2256.07
2553, 4552403.00, 3241319.00, 1996.61
2554, 4570051.00, 3228873.00, 3254.38
2555, 4585375.00, 3261896.00, 5589.52
2556, 4518591.00, 3219528.00, 2036.15
2557, 4542989.00, 3230314.00, 2394.45
2558, 4583813.00, 3246018.00, 1497.46
2559, 4572533.00, 3223730.00, 2587.19
2560, 4524164.00, 3222649.00, 14169.02
2561, 4557450.00, 3262538.00, 7.41
2562, 4571090.00, 3261734.00, 1373.91
2563, 4577212.00, 3232875.00, 3027.04
2564, 4542227.00, 3248243.00, 2396.92
2565, 4533486.00, 3195912.00, 854.98
2566, 4558405.00, 3258603.00, 4.94
2567, 4544720.00, 3216097.00, 5604.35
2568, 4533068.00, 3244365.00, 835.22
2569, 4549969.00, 3237446.00, 696.84
2570, 4580311.00, 3238709.00, 4766.66
2571, 4540115.00, 3219278.00, 12009.32
2572, 4539740.00, 3229733.00, 5332.53
2573, 4547722.00, 3215499.00, 1959.55
2574, 4561378.00, 3228546.00, 1742.09
2575, 4519182.00, 3258099.00, 185.33
2576, 4555211.00, 3226029.00, 2471.05
2577, 4576885.00, 3239810.00, 467.03
